current_time,weather,temp,humidity
2025-07-26 20:57:16,Clear,25.76,100
2025-07-26 21:15:33,Clear,25.76,100
2025-07-26 21:31:40,Clear,25.76,100
2025-07-26 21:44:31,Clear,25.76,100
2025-07-26 21:52:44,Clear,25.76,100
2025-07-26 21:59:44,Clear,25.76,100
2025-07-26 22:22:12,Clear,29.76,74
2025-07-26 22:40:20,Clear,29.76,74
2025-07-26 22:51:22,Clear,29.76,74
2025-07-26 22:58:31,Clear,29.76,74
2025-07-26 23:19:49,Clear,29.37,77
2025-07-26 23:35:24,Clear,31.76,66
2025-07-26 23:46:51,Clear,31.76,66
2025-07-26 23:54:04,Clear,31.76,66
2025-07-27 00:57:14,Clear,32.76,55
2025-07-27 03:05:23,Clear,34.76,52
2025-07-27 04:12:01,Clear,34.71,48
2025-07-27 04:53:40,Clouds,35.76,46
2025-07-27 05:16:27,Clear,35.33,45
2025-07-27 05:43:16,Clouds,36.76,44
2025-07-27 05:54:39,Clouds,36.76,44
2025-07-27 06:16:31,Clouds,36.76,44
2025-07-27 06:47:18,Clear,35.76,56
2025-07-27 06:59:42,Clear,35.76,56
2025-07-27 07:21:46,Clear,36.04,47
2025-07-27 07:35:58,Clouds,35.76,63
2025-07-27 07:46:17,Clouds,35.76,63
2025-07-27 07:53:11,Clouds,35.76,63
2025-07-27 08:00:10,Clouds,35.76,63
2025-07-27 08:30:37,Clouds,34.76,63
2025-07-27 08:49:41,Clouds,34.76,63
2025-07-27 08:59:29,Clouds,34.76,63
2025-07-27 09:23:59,Clear,34.01,53
2025-07-27 09:39:00,Clouds,33.76,70
2025-07-27 09:50:00,Clouds,33.76,70
2025-07-27 09:57:10,Clouds,33.76,70
2025-07-27 10:17:34,Clear,32.58,58
2025-07-27 10:41:15,Clouds,31.76,79
2025-07-27 10:52:50,Clouds,31.76,79
2025-07-27 10:59:38,Clouds,31.76,79
2025-07-27 11:19:06,Clear,30.66,67
2025-07-27 11:31:08,Clear,29.76,89
2025-07-27 11:41:51,Clear,29.76,89
2025-07-27 11:49:01,Clear,29.76,89
2025-07-27 11:55:51,Clear,29.76,89
2025-07-27 12:26:50,Clear,28.76,94
2025-07-27 13:06:32,Clear,28.76,94
2025-07-27 13:38:15,Clear,27.76,94
2025-07-27 13:50:57,Clear,27.76,94
2025-07-27 13:58:01,Clear,27.76,94
2025-07-27 14:17:06,Clear,27.76,94
2025-07-27 14:36:58,Clear,27.76,94
2025-07-27 14:48:11,Clear,27.76,94
2025-07-27 14:54:59,Clear,27.76,94
2025-07-27 15:11:29,Clear,27.76,94
2025-07-27 15:32:04,Clear,27.76,100
2025-07-27 15:44:26,Clear,27.76,100
2025-07-27 15:52:24,Clear,27.76,100
2025-07-27 15:59:25,Clear,27.76,100
2025-07-27 16:27:10,Clear,27.76,100
2025-07-27 16:47:14,Clear,27.76,100
2025-07-27 16:58:05,Clear,27.76,100
2025-07-27 17:17:35,Clear,26.3,89
2025-07-27 17:37:56,Clear,26.76,100
2025-07-27 17:49:12,Clear,26.76,100
2025-07-27 17:56:24,Clear,26.76,100
2025-07-27 18:20:25,Clear,26.76,100
2025-07-27 18:46:12,Clear,26.76,100
2025-07-27 18:59:25,Clear,26.76,100
2025-07-27 19:19:02,Clear,26,91
2025-07-27 19:30:45,Clear,26.76,100
2025-07-27 19:41:03,Clear,26.76,100
2025-07-27 19:48:28,Clear,26.76,100
2025-07-27 19:55:29,Clear,26.76,100
2025-07-27 20:14:08,Clear,25.71,92
2025-07-27 20:34:35,Clear,26.76,100
2025-07-27 20:47:29,Clear,26.76,100
2025-07-27 20:55:32,Clear,26.76,100
2025-07-27 21:12:00,Clear,26.76,100
2025-07-27 21:30:19,Clouds,25.76,100
2025-07-27 21:42:47,Clouds,25.76,100
2025-07-27 21:50:06,Clouds,25.76,100
2025-07-27 21:57:18,Clouds,25.76,100
2025-07-27 22:16:43,Clear,27.07,90
